id,lat,lng,status,summary,rating,description,created_at,updated_at,acknowledged_at,closed_at
1534108,41.3043448,-72.8963441,Acknowledged,Trash & Recycling,Hello I live at 95 poplar st and there are two blue recycling bens that's been sitting there since the day I moved in here. And they are both full of trash. The tenant next door said people walks by and put a lot of trash in them and I feel like we as tenants shouldn't be punished for other people doing. It looks terrible and the trash men goes right pass them and this was way before the snow piled up so I know that's not the reason. Once the bens are dumped I will put them in my yard so other people walking by won't put trash in them. Cause I know that are for recycling only. Can someone please send them out to dump it. It's not right!!,4,2015-03-16T15:02:03-04:00,2015-03-17T09:44:17-04:00,2015-03-17T09:29:48-04:00,None
1534070,41.3147693829732,-72.9041008808325,Acknowledged,Potholes,"Numerous potholes (various sizes) small to very deep, under the railroad bridge on James Street. Highly traveled underpass. Whole road needs to be repaved.",5,2015-03-16T14:46:30-04:00,2015-03-16T17:30:04-04:00,2015-03-16T15:46:24-04:00,None
1534047,41.317919,-72.951732,Acknowledged,Sidewalks and Curb damage,Resident reports a broken sidewalk in front of this location. Inspection and repairs are needed as soon as possible.,3,2015-03-16T14:37:57-04:00,2015-03-24T11:41:51-04:00,2015-03-16T15:45:42-04:00,None
1534040,41.3086265,-72.925509,Acknowledged,Potholes,"Deep potholes near the bus stop at Temple and Chapel cause the buses to pitch, creating a hazard for passengers.",4,2015-03-16T14:35:21-04:00,2015-03-16T16:54:58-04:00,2015-03-16T15:45:15-04:00,None
1533984,41.3231567,-72.9717545,Closed,Potholes,"potholes at the intersection of Laurel and Knollwood.  Also, going up Knollwood large hole near Hopkins entrance. (reported days ago).  follow Knollwood all the way to the end and there are numerous large pot holes.",4,2015-03-16T14:13:50-04:00,2015-03-26T15:26:32-04:00,2015-03-16T15:45:02-04:00,2015-03-26T15:26:32-04:00
1533974,41.324556,-72.9753541,Closed,Potholes,Deep potholes on one end of Marlin Drive. Needs repair ASAP.,3,2015-03-16T14:08:38-04:00,2015-03-26T14:49:01-04:00,2015-03-16T15:44:44-04:00,2015-03-26T14:49:01-04:00
1533894,41.324896,-72.972733,Open,Other,The Marvelwood Dr side of this property is a mess! The leaves have been accumulating since the fall and now trash is building up as passing drivers throw empty liquor and soda bottles on the messy sidewalk. I believe the mess brings down property values and is an eyesore for sure! The property is for sale by Reality Associates,3,2015-03-16T13:34:18-04:00,2015-03-17T10:46:20-04:00,,None
1533825,41.321292,-72.871174,Closed,Potholes,"On Eastern in front of handicap sign there are a few large potholes, ",2,2015-03-16T13:11:44-04:00,2015-03-25T13:10:54-04:00,2015-03-16T15:38:26-04:00,2015-03-25T13:10:54-04:00
1533799,41.3221409,-72.9415517,Closed,Illegal Dumping,Old black love seat on side of road,2,2015-03-16T13:06:01-04:00,2015-03-25T11:58:08-04:00,2015-03-16T15:44:18-04:00,2015-03-25T11:58:08-04:00
1533784,41.320588,-72.945124,Acknowledged,Sidewalks and Curb damage,"Sidewalk is lifting because of the weather, trip hazard for the pedestrian",3,2015-03-16T13:02:10-04:00,2015-03-24T11:40:18-04:00,2015-03-16T15:44:06-04:00,None
1533781,41.3220536081466,-72.911752,Open,Cross walk button does not work,The button to trigger the pedestrian cross signal in the NW corner of the intersection was not working yesterday. I pushed the button several times and the signal changed for cars to go EW and NS twice without changing to allow pedestrians to cross.,2,2015-03-16T13:00:55-04:00,2015-03-17T10:29:00-04:00,,None
1533688,41.3044228,-72.8871134,Closed,Potholes,Resident reports deep potholes at this location. Please send someone to patch them as soon as possible.,3,2015-03-16T12:24:30-04:00,2015-03-25T15:13:01-04:00,2015-03-16T15:52:18-04:00,2015-03-25T15:12:46-04:00
1533686,41.3059686,-72.9451505,Acknowledged,Potholes,right hand lane  2 very very deep potholes   about 100feet from one another,3,2015-03-16T12:22:31-04:00,2015-03-17T09:33:21-04:00,2015-03-17T09:33:21-04:00,None
1533684,41.2992914,-72.8897799,Acknowledged,Potholes,Resident reports a pothole at this location. Please send someone to patch it as soon as possible.,2,2015-03-16T12:22:16-04:00,2015-03-16T15:48:04-04:00,2015-03-16T15:48:04-04:00,None
1533683,41.333054,-72.9701573,Closed,Potholes,A very large pot hole near the police sub station ,2,2015-03-16T12:22:13-04:00,2015-03-26T14:42:50-04:00,2015-03-16T15:48:18-04:00,2015-03-26T14:42:50-04:00
1533540,41.3255709,-72.9277228,Acknowledged,Many Potholes,There are about six huge potholes on Winchester Avenue near Albertus Magnus. They're impossible to dodge ;you go into a pothole trying to skip another.  ,2,2015-03-16T11:28:53-04:00,2015-03-16T12:00:02-04:00,2015-03-16T12:00:02-04:00,None
1533529,41.330462,-72.9200929,Open,Removal?,"He would like to have a tree removed from in front of his driveway. He said he's trying to repair his driveway but can't due to the tree being in the way. 
",1,2015-03-16T11:25:03-04:00,2015-03-16T11:25:03-04:00,,None
1533398,41.3120958,-72.9394049,Closed,Potholes,Deep pothole located in the intersection. Needs patching.,2,2015-03-16T10:50:14-04:00,2015-03-23T18:11:53-04:00,2015-03-16T12:00:02-04:00,2015-03-23T18:11:53-04:00
1533362,41.3117111,-72.9379785,Closed,Potholes,Deep potholes in the intersection of Edgewood and Garden Street. Please patch.,2,2015-03-16T10:48:33-04:00,2015-03-23T18:10:30-04:00,2015-03-16T12:00:02-04:00,2015-03-23T18:10:29-04:00
1533249,41.3171122556334,-72.9084167505689,Closed,Potholes,large rectangular pothole.  Looks like there was some digging here last year and due to the plows it has been reopened.  ,3,2015-03-16T10:28:40-04:00,2015-03-26T15:29:03-04:00,2015-03-16T11:15:51-04:00,2015-03-26T15:28:48-04:00
1533246,41.320952781692,-72.9242406846253,Closed,Potholes,one large pothole on the west bound side of the street.,2,2015-03-16T10:27:24-04:00,2015-03-24T12:48:30-04:00,2015-03-16T11:15:52-04:00,2015-03-24T12:48:30-04:00
1533208,41.314704,-72.911942,Acknowledged,SNOW RELATED,Last night at midnight the DPW removed the ice and snow on the street all the way to the curb on both sides of the street! Good job!,7,2015-03-16T10:21:24-04:00,2015-03-16T15:36:34-04:00,2015-03-16T11:04:17-04:00,None
1533201,41.272895,-72.895379,Closed,Potholes,"Large deep potholes formed within a square patch made by utility company working in the road. Can you replace the whole patch please.   Also, another pothole at neighbor across the street, where road meets the driveway apron.",2,2015-03-16T10:18:34-04:00,2015-03-24T12:46:13-04:00,2015-03-16T10:35:53-04:00,2015-03-24T12:46:02-04:00
1533195,41.313464,-72.9379699,Closed,Potholes,On elm street from Brownell to West Park many large potholes causing traffic issues,2,2015-03-16T10:16:51-04:00,2015-03-23T18:04:52-04:00,2015-03-16T10:35:53-04:00,2015-03-23T18:04:37-04:00
1533184,41.316774,-72.9517915,Acknowledged,Potholes,A large deep Pothole ,3,2015-03-16T10:13:57-04:00,2015-03-16T10:38:57-04:00,2015-03-16T10:35:53-04:00,None
1533171,41.3246654,-72.9165072,Closed,"Public Space, Streets and Drains","Catch basin is blocked, large puddle of water ",3,2015-03-16T10:10:21-04:00,2015-03-25T15:30:35-04:00,2015-03-16T10:35:53-04:00,2015-03-25T15:30:35-04:00
1533161,41.3208174,-72.9088516,Acknowledged,Potholes,On Willow Street near the shell gas station a very large deep pothole,9,2015-03-16T10:07:14-04:00,2015-03-17T13:49:19-04:00,2015-03-16T10:35:53-04:00,None
1533031,41.3093446470986,-72.8887592079346,Open,Front Street Home Break-in,"Does anybody knows where in Front Street a home was break-in/burglarized?? as mention in the NHI.
http://www.newhavenindependent.org/index.php/archives/entry/woman_unhurt_in_westville_home_invasion/",3,2015-03-16T09:33:18-04:00,2015-03-16T12:56:29-04:00,,None
1532972,41.3257575015103,-72.9536784328094,Acknowledged,Trash & Recycling,"School is full of trash. Probably not the trash departments responsibility, but this is really bad. Trash on lawn and street everywhere. Is this the landscaping subcontractors' responsibility, the school, or other? Gross and a shame. ",4,2015-03-16T09:17:34-04:00,2015-03-16T15:36:06-04:00,2015-03-16T10:35:54-04:00,None
1532959,41.3190016,-72.9489375,Closed,Potholes,"Resident reports a deep pothole on Whalley Avenue, right before the entrance (on the street) of 471 Whalley Avenue. Please patch the hole as soon as possible.",3,2015-03-16T09:09:33-04:00,2015-03-23T18:13:28-04:00,2015-03-16T10:35:54-04:00,2015-03-23T18:13:28-04:00
1532936,41.3057299,-72.945302,Closed,Potholes,Resident reports a pothole at this location. Please send someone to patch the pothole as soon as possible.,3,2015-03-16T08:56:43-04:00,2015-03-23T18:09:22-04:00,2015-03-16T10:35:54-04:00,2015-03-23T18:09:22-04:00
1532934,41.3312693,-72.9486411,Acknowledged,Road/Parking Lot Issues ,School of Business trash is overflowing and attracting gulls.  I can only imagine that lot 12 was used as a carpool point to the parade yesterday... Hence trash,2,2015-03-16T08:55:45-04:00,2015-03-16T08:58:15-04:00,2015-03-16T08:58:15-04:00,None
1532929,41.3288917,-72.9560848,Closed,Potholes,There is a large pothole at this location. Please send someone to this location to patch the hole. ,3,2015-03-16T08:53:41-04:00,2015-03-26T14:44:17-04:00,2015-03-16T10:35:55-04:00,2015-03-26T14:44:17-04:00
1532841,41.3058272075765,-72.9221532191422,Open,SNOW RELATED,The curb cut opposite the TRAIN Station is still not clear of SNOW!!!  I use a wheel chair and had to run up Court street after having to drive for the last 6 weeks due to blocked sidewalks!  this is unacceptable ,2,2015-03-16T08:34:55-04:00,2015-03-16T08:58:48-04:00,,None
1532827,41.3238925,-72.913687,Closed,Potholes,Located between  east rock rd. and whitney ave. That little short section.,3,2015-03-16T08:30:38-04:00,2015-03-25T15:35:24-04:00,2015-03-16T10:35:55-04:00,2015-03-25T15:35:24-04:00
1532823,41.3161059,-72.9242045,Acknowledged,Potholes,On Winchester before Sachem Street Many large potholes making this part of Winchester a one lane..,3,2015-03-16T08:30:04-04:00,2015-03-16T10:35:55-04:00,2015-03-16T10:35:55-04:00,None
1532793,41.3255709,-72.9277228,Acknowledged,Potholes,"Winchester Ave after the light towards Sachem St has many deep holes, the size of a large blackball.  Winchester has become a one lane street!!",5,2015-03-16T08:19:20-04:00,2015-03-16T19:21:02-04:00,2015-03-16T10:35:55-04:00,None
1532777,41.3195429,-72.9354558,Closed,Potholes,Resident reports several potholes in the vicinity of this location. Please patch them as soon as possible.,3,2015-03-16T08:07:44-04:00,2015-03-24T12:52:18-04:00,2015-03-16T10:35:55-04:00,2015-03-24T12:52:18-04:00
1532774,41.31113275708,-72.9359231232148,Open,Traffic/Road Safety,New Haven school bus runs red light and honks at pedestrian in roadway. Please discipline. ,3,2015-03-16T08:05:35-04:00,2015-03-16T14:21:56-04:00,,None
1532498,41.3108561226098,-72.9308113898422,Open,Street Lamp,ALL BLACK CENTRY PLOE LIGHTING FIXTURES ARE NOT WORKING ALONG SIDEWALK BETWEEN YORK ST. AND PARK ST. ON SOUTH SIDE OF BROADWAY,2,2015-03-16T02:49:26-04:00,2015-03-16T08:15:05-04:00,,None
1532467,41.3139264,-72.8762021,Closed,Potholes,"Huge potholes on Hemingway St btwn 1st Ave and Rosewood, directly under the train track underpass.  Potholes are  on both sides of the street.  ",2,2015-03-16T02:18:06-04:00,2015-03-25T15:10:31-04:00,2015-03-16T10:35:55-04:00,2015-03-25T15:09:38-04:00
1532428,41.3056584117129,-72.9140722988282,Closed,Potholes,"Issue #1521076 was closed tried to reopen, website not working properly unable to reopen. The issue was not taken care of as reported.",2,2015-03-16T00:56:54-04:00,2015-03-26T15:23:09-04:00,2015-03-16T10:35:55-04:00,2015-03-26T15:22:56-04:00
1532078,41.3050534939129,-72.9192671622421,Open,Policing Issue,"At least once a week somebody goes barreling down the one-way block of Court Street the wrong way. There seems to be adequate signage at the Olive Street end yet despite that some people use it as a shortcut around the Olive/Chapel intersection. I don't believe there's been an accident yet, but driving the wrong way down a one-way street certainly tempts fate. Can Traffic Safety propose a way to halt this behavior?  ",5,2015-03-15T21:21:45-04:00,2015-03-18T19:28:50-04:00,,None
1532014,41.3174563,-72.9135781,Acknowledged,Potholes,There is a trench for a drain or utility line in front of 120 Edwards that was not paved before the snow started and now it is a big hole that spans most of the east bound lane.  I have watched school buses swerve to avoid it -- it should be fixed right away.,4,2015-03-15T19:28:46-04:00,2015-03-17T05:45:29-04:00,2015-03-16T11:15:52-04:00,None
1531947,41.3228736548025,-72.950931419785,Closed,Potholes,about halfway from Whittlesey to Osborn on Blake are large potholes.,5,2015-03-15T18:37:09-04:00,2015-03-26T14:27:09-04:00,2015-03-16T11:15:52-04:00,2015-03-26T14:26:58-04:00
1531855,41.319612317555,-72.8897334678571,Closed,Potholes,Three holes back to back,2,2015-03-15T17:29:29-04:00,2015-03-25T17:29:25-04:00,2015-03-16T11:15:52-04:00,2015-03-25T17:29:25-04:00
1531854,41.319604355612,-72.8899183509113,Acknowledged,Potholes,Huge hole here,2,2015-03-15T17:28:00-04:00,2015-03-16T12:00:02-04:00,2015-03-16T12:00:02-04:00,None
1531836,41.3253173828125,-72.9642105102539,Closed,Potholes,,3,2015-03-15T17:11:29-04:00,2015-03-24T14:18:21-04:00,2015-03-16T11:15:52-04:00,2015-03-24T12:43:31-04:00
1531779,41.3200277,-72.9062689,Closed,Potholes,Makes it hard to turn right.  24x24 inches,5,2015-03-15T16:45:11-04:00,2015-03-24T12:57:37-04:00,2015-03-16T11:15:53-04:00,2015-03-24T12:01:28-04:00
1531695,41.3355751081693,-72.9779663085938,Closed,Potholes,,2,2015-03-15T15:29:06-04:00,2015-03-26T14:51:59-04:00,2015-03-16T11:15:53-04:00,2015-03-26T14:51:58-04:00
1531692,41.3332366943359,-72.9814529418945,Closed,Potholes,,3,2015-03-15T15:28:06-04:00,2015-03-26T14:50:42-04:00,2015-03-16T11:15:53-04:00,2015-03-26T14:50:42-04:00
1531624,41.32784,-72.9598062,Closed,Potholes,"Much of Blake St. between Fitch and Valley have many, serious potholes.  Valley St. is also full of them.",5,2015-03-15T14:47:21-04:00,2015-03-26T14:41:04-04:00,2015-03-16T11:15:53-04:00,2015-03-26T14:41:04-04:00
1531623,41.3124017,-72.8946469,Closed,Potholes,Many deep potholes on Pine St. between Ferry and Atwater Street.,2,2015-03-15T14:46:02-04:00,2015-03-25T17:28:21-04:00,2015-03-16T11:15:53-04:00,2015-03-25T17:28:20-04:00
1531620,41.3250001,-72.9500964,Closed,Potholes,Big and many potholes on Osborn Ave. between Pelham Lane and Glen Road.,4,2015-03-15T14:44:48-04:00,2015-03-25T17:27:07-04:00,2015-03-16T11:15:53-04:00,2015-03-25T17:27:07-04:00
1531574,41.307806,-72.9527973,Open,Quads and Dirtbike location,I saw at least 8 quads and dirtiness at 1079 Ella Grasso Blvd at 1:20pm today ... perhaps staging for the St Patricks day 'after parade' ride thru the city. They were at the far right garage of the condo-style housing units on the corner of Ella Grasso & Judson. ,2,2015-03-15T13:58:06-04:00,2015-03-16T09:17:27-04:00,,None
1531521,41.3179585,-72.9460429,Open,ATV'ers and dirtbikers,"Putting lives at risk, without a care.",6,2015-03-15T13:24:19-04:00,2015-03-16T09:17:03-04:00,,None
1531499,41.318478,-72.9475246,Acknowledged,Potholes,"Many, many deep potholes.",3,2015-03-15T13:09:12-04:00,2015-03-16T11:15:53-04:00,2015-03-16T11:15:53-04:00,None
1531482,41.302758599463,-72.9301938041687,Closed,Potholes,This is nearly a sink hole it is deep.,4,2015-03-15T12:44:46-04:00,2015-03-25T08:05:01-04:00,2015-03-16T11:15:54-04:00,2015-03-24T12:42:03-04:00
1531467,41.3224316,-72.9126584,Acknowledged,potholes,Large pothole in front of house and throught out the 2blocks from Orange St and Willow st straight down to Whitney ave and Willow st it has never been cleared since last years storm,9,2015-03-15T12:28:30-04:00,2015-03-22T12:41:04-04:00,2015-03-16T11:15:54-04:00,None
1531376,41.3191691,-72.954405,Acknowledged,Potholes,Multiple deep pothole on Hubinger ST between Elm and West Park.,3,2015-03-15T10:50:31-04:00,2015-03-23T18:02:04-04:00,2015-03-16T11:15:54-04:00,None
1531371,41.3191691,-72.954405,Open,Health Complaints,Smell from local dog kennel is unbearable. Dog kennel is located behind 116 Hubinger. You can smell it from a block away.,3,2015-03-15T10:48:28-04:00,2015-03-15T10:59:41-04:00,,None
1531368,41.3246654,-72.9165072,Open,Water leak ,The corner is flooded. Pipe burst?,4,2015-03-15T10:47:02-04:00,2015-03-15T21:50:41-04:00,,None
1531347,41.3353843688965,-72.9584045410156,Acknowledged,Illegal Dumping,The dumping on Springside is out of control. ,3,2015-03-15T10:22:10-04:00,2015-03-17T09:34:30-04:00,2015-03-17T09:34:30-04:00,None
1531342,41.3319956,-72.9796989,Open,"Public Space, Streets and Drains",There is one of those temporary storage containers in the road at the corner of Fairfield and Glenview. It has sat there for months. Since when is a public road a private storage location?,1,2015-03-15T10:15:16-04:00,2015-03-15T10:15:16-04:00,,None
1531332,41.3341903685519,-72.9707655753281,Acknowledged,Potholes,"Huge pothole on Valley Street near the traffic light at E Ramsdell street.  It is so large it takes up the entire traffic lane, and is deep enough that it has caused me to have my tire replaced after hitting it.  ",2,2015-03-15T10:05:38-04:00,2015-03-16T11:31:01-04:00,2015-03-16T11:31:01-04:00,None
1531324,41.3234726,-72.9515431,Acknowledged,Large TV Dumped,"There is a large TV dumped on Bleake near the corner of Osborn Ave, that has STILL not been removed.  It is now broken in pieces and the children who walk there to their bus, could get injured by the sharp pieces lying in their path.  Please remove this item IMMEDIATELY.",9,2015-03-15T09:53:38-04:00,2015-03-16T11:27:54-04:00,2015-03-16T11:27:54-04:00,None
1531318,41.3298592,-72.9751774,Acknowledged,Potholes,4 blocks long various sizes -,5,2015-03-15T09:41:54-04:00,2015-03-16T11:27:35-04:00,2015-03-16T11:27:35-04:00,None
1531297,41.3246282,-72.9699482,Acknowledged,Vista Terrace Pothole,Large pothole right as you turn off of Fountain Street onto Vista Terrace. Much of Marvelwood is also full of potholes.,4,2015-03-15T09:07:22-04:00,2015-03-16T14:20:13-04:00,2015-03-16T11:24:11-04:00,None
1531291,41.3312651261762,-72.976339177301,Open,Pot holes,The entire street from Lawncrest to Whalley CORRECTION: Location is Ramsdall not Westerly.,1,2015-03-15T09:00:52-04:00,2015-03-16T07:10:37-04:00,,None
1531211,41.3175849133178,-72.9134628619339,Acknowledged,Potholes,"There is a huge, very deep hole on Edwards Street eastbound between Orange and State Streets. It has the shape of a large rectangle.  I think that it has gotten significantly deeper just in the course of this evening.  I went through it at 10 mph and scraped the bottom of my car.  If I had been going faster, I'm sure it could have popped a flat. This one is *bad*.

Update: there is now an orange marker on the edge of the hole, which is a big help.",3,2015-03-15T00:26:03-04:00,2015-03-16T11:22:23-04:00,2015-03-16T11:22:23-04:00,None
1531081,41.315028,-72.888727,Acknowledged,Tree REMOVAL,,3,2015-03-14T19:57:36-04:00,2015-03-18T09:38:47-04:00,2015-03-14T20:00:06-04:00,None
1531068,41.314739,-72.888526,Acknowledged,Tree REMOVAL,,3,2015-03-14T19:48:27-04:00,2015-03-18T09:38:43-04:00,2015-03-14T19:48:50-04:00,None
1531062,41.313946,-72.888407,Acknowledged,Tree REMOVAL,,3,2015-03-14T19:43:23-04:00,2015-03-18T09:38:51-04:00,2015-03-14T19:46:46-04:00,None
1531052,41.312787,-72.888751,Acknowledged,Tree REMOVAL,,3,2015-03-14T19:27:28-04:00,2015-03-18T09:37:47-04:00,2015-03-14T19:38:56-04:00,None
1531014,41.3115344,-72.8890189,Acknowledged,Tree REMOVAL,,3,2015-03-14T18:47:20-04:00,2015-03-18T09:35:46-04:00,2015-03-14T18:52:29-04:00,None
1531010,41.3062107,-72.8950575,Acknowledged,Tree REMOVAL,,3,2015-03-14T18:41:52-04:00,2015-03-18T09:32:19-04:00,2015-03-14T18:42:33-04:00,None
1530987,41.3092575073242,-72.935676574707,Acknowledged,Potholes,,2,2015-03-14T18:13:48-04:00,2015-03-16T12:00:03-04:00,2015-03-16T12:00:02-04:00,None
1530981,41.3059686,-72.9451505,Acknowledged,Potholes,Numerous potholes all along Legion Ave. traveling East from the Grasso Blvd toward College St.  So many potholes that you have to drive like it's a slalom course!  When there is traffic in all lanes there is no way to avoid the potholes.  This is a safety concern because so many cars swerve to try to avoid the potholes anyway.,3,2015-03-14T18:04:47-04:00,2015-03-16T12:00:03-04:00,2015-03-16T12:00:03-04:00,None
1530934,41.3109092712402,-72.9353637695312,Acknowledged,Potholes,,2,2015-03-14T17:18:52-04:00,2015-03-16T12:00:03-04:00,2015-03-16T12:00:03-04:00,None
1530932,41.3149375915527,-72.9510879516602,Closed,Potholes,,3,2015-03-14T17:15:38-04:00,2015-03-25T17:23:02-04:00,2015-03-16T12:00:03-04:00,2015-03-25T17:23:02-04:00
1530931,41.3155975381356,-72.9529571533203,Acknowledged,Potholes,,5,2015-03-14T17:14:37-04:00,2015-03-16T12:02:40-04:00,2015-03-16T12:00:03-04:00,None
